"TimePeriodLabel","date","cases","deaths","newcases","newdeaths","Indicator","Group","State","Subgroup","Phase","TimePeriod","TimePeriodStartDate","TimePeriodEndDate","Value","LowCI","HighCI","ConfidenceInterval","QuartileRange","SymptomType","Subgroup2"
"Jan 6 - Jan 18","1/10/2021",22451610,374440,208336,1777,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",42.2,39.1,45.4,"39.1 - 45.4","","Anxiety or Depressive","Black"
"Jan 6 - Jan 18","1/10/2021",22451610,374440,208336,1777,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",34,31.4,36.6,"31.4 - 36.6","","Anxiety or Depressive","Asian"
"Jan 6 - Jan 18","1/10/2021",22451610,374440,208336,1777,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",50.7,46.6,54.8,"46.6 - 54.8","","Anxiety or Depressive","Other/Multiple Races"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",29.6,27.4,31.9,"27.4 - 31.9","","Depressive","Hispanic or Latino"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",27.4,26.6,28.3,"26.6 - 28.3","","Depressive","White"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",37.2,32.9,41.6,"32.9 - 41.6","","Depressive","Other/Multiple Races"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",31.2,28.3,34.2,"28.3 - 34.2","","Depressive","Black"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",23.6,21.2,26,"21.2 - 26.0","","Depressive","Asian"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",37.6,35.5,39.7,"35.5 - 39.7","","Anxiety","Hispanic or Latino"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",35.8,35,36.6,"35.0 - 36.6","","Anxiety","White"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",34.8,31.8,38,"31.8 - 38.0","","Anxiety","Black"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",28.1,25.6,30.7,"25.6 - 30.7","","Anxiety","Asian"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",41.2,37.2,45.2,"37.2 - 45.2","","Anxiety","Other/Multiple Races"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",42.1,39.9,44.3,"39.9 - 44.3","","Anxiety or Depressive","Hispanic or Latino"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",40.6,39.8,41.4,"39.8 - 41.4","","Anxiety or Depressive","White"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",42.2,39.1,45.4,"39.1 - 45.4","","Anxiety or Depressive","Black"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",34,31.4,36.6,"31.4 - 36.6","","Anxiety or Depressive","Asian"
"Jan 6 - Jan 18","1/11/2021",22674554,376488,222944,2048,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",50.7,46.6,54.8,"46.6 - 54.8","","Anxiety or Depressive","Other/Multiple Races"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",29.6,27.4,31.9,"27.4 - 31.9","","Depressive","Hispanic or Latino"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",27.4,26.6,28.3,"26.6 - 28.3","","Depressive","White"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",37.2,32.9,41.6,"32.9 - 41.6","","Depressive","Other/Multiple Races"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",31.2,28.3,34.2,"28.3 - 34.2","","Depressive","Black"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",23.6,21.2,26,"21.2 - 26.0","","Depressive","Asian"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",37.6,35.5,39.7,"35.5 - 39.7","","Anxiety","Hispanic or Latino"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",35.8,35,36.6,"35.0 - 36.6","","Anxiety","White"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",34.8,31.8,38,"31.8 - 38.0","","Anxiety","Black"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",28.1,25.6,30.7,"25.6 - 30.7","","Anxiety","Asian"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",41.2,37.2,45.2,"37.2 - 45.2","","Anxiety","Other/Multiple Races"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",42.1,39.9,44.3,"39.9 - 44.3","","Anxiety or Depressive","Hispanic or Latino"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",40.6,39.8,41.4,"39.8 - 41.4","","Anxiety or Depressive","White"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",42.2,39.1,45.4,"39.1 - 45.4","","Anxiety or Depressive","Black"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",34,31.4,36.6,"31.4 - 36.6","","Anxiety or Depressive","Asian"
"Jan 6 - Jan 18","1/12/2021",22904249,380894,229695,4406,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",50.7,46.6,54.8,"46.6 - 54.8","","Anxiety or Depressive","Other/Multiple Races"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",29.6,27.4,31.9,"27.4 - 31.9","","Depressive","Hispanic or Latino"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",27.4,26.6,28.3,"26.6 - 28.3","","Depressive","White"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",37.2,32.9,41.6,"32.9 - 41.6","","Depressive","Other/Multiple Races"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",31.2,28.3,34.2,"28.3 - 34.2","","Depressive","Black"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",23.6,21.2,26,"21.2 - 26.0","","Depressive","Asian"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",37.6,35.5,39.7,"35.5 - 39.7","","Anxiety","Hispanic or Latino"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",35.8,35,36.6,"35.0 - 36.6","","Anxiety","White"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",34.8,31.8,38,"31.8 - 38.0","","Anxiety","Black"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",28.1,25.6,30.7,"25.6 - 30.7","","Anxiety","Asian"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",41.2,37.2,45.2,"37.2 - 45.2","","Anxiety","Other/Multiple Races"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",42.1,39.9,44.3,"39.9 - 44.3","","Anxiety or Depressive","Hispanic or Latino"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",40.6,39.8,41.4,"39.8 - 41.4","","Anxiety or Depressive","White"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",42.2,39.1,45.4,"39.1 - 45.4","","Anxiety or Depressive","Black"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",34,31.4,36.6,"31.4 - 36.6","","Anxiety or Depressive","Asian"
"Jan 6 - Jan 18","1/13/2021",23133567,384824,229318,3930,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",50.7,46.6,54.8,"46.6 - 54.8","","Anxiety or Depressive","Other/Multiple Races"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",29.6,27.4,31.9,"27.4 - 31.9","","Depressive","Hispanic or Latino"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",27.4,26.6,28.3,"26.6 - 28.3","","Depressive","White"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",37.2,32.9,41.6,"32.9 - 41.6","","Depressive","Other/Multiple Races"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",31.2,28.3,34.2,"28.3 - 34.2","","Depressive","Black"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",23.6,21.2,26,"21.2 - 26.0","","Depressive","Asian"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",37.6,35.5,39.7,"35.5 - 39.7","","Anxiety","Hispanic or Latino"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",35.8,35,36.6,"35.0 - 36.6","","Anxiety","White"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",34.8,31.8,38,"31.8 - 38.0","","Anxiety","Black"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",28.1,25.6,30.7,"25.6 - 30.7","","Anxiety","Asian"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",41.2,37.2,45.2,"37.2 - 45.2","","Anxiety","Other/Multiple Races"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",42.1,39.9,44.3,"39.9 - 44.3","","Anxiety or Depressive","Hispanic or Latino"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",40.6,39.8,41.4,"39.8 - 41.4","","Anxiety or Depressive","White"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",42.2,39.1,45.4,"39.1 - 45.4","","Anxiety or Depressive","Black"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",34,31.4,36.6,"31.4 - 36.6","","Anxiety or Depressive","Asian"
"Jan 6 - Jan 18","1/14/2021",23372166,388804,238599,3980,"Symptoms of Anxiety Disorder or Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",50.7,46.6,54.8,"46.6 - 54.8","","Anxiety or Depressive","Other/Multiple Races"
"Jan 6 - Jan 18","1/15/2021",23613101,392553,240935,3749,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",29.6,27.4,31.9,"27.4 - 31.9","","Depressive","Hispanic or Latino"
"Jan 6 - Jan 18","1/15/2021",23613101,392553,240935,3749,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic white, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",27.4,26.6,28.3,"26.6 - 28.3","","Depressive","White"
"Jan 6 - Jan 18","1/15/2021",23613101,392553,240935,3749,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic, other races and multiple races","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",37.2,32.9,41.6,"32.9 - 41.6","","Depressive","Other/Multiple Races"
"Jan 6 - Jan 18","1/15/2021",23613101,392553,240935,3749,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic black, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",31.2,28.3,34.2,"28.3 - 34.2","","Depressive","Black"
"Jan 6 - Jan 18","1/15/2021",23613101,392553,240935,3749,"Symptoms of Depressive Disorder","By Race/Hispanic ethnicity","United States","Non-Hispanic Asian, single race","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",23.6,21.2,26,"21.2 - 26.0","","Depressive","Asian"
"Jan 6 - Jan 18","1/15/2021",23613101,392553,240935,3749,"Symptoms of Anxiety Disorder","By Race/Hispanic ethnicity","United States","Hispanic or Latino","3 (Jan 6 � Feb 1)",22,"1/6/2021 0:00","1/18/2021 0:00",37.6,35.5,39.7,"35.5 - 39.7","","Anxiety","Hispanic or Latino"
