TimePeriodLabel,date,cases,deaths,newcases,newdeaths,Indicator,Group,State,Subgroup,Phase,TimePeriod,TimePeriodStartDate,TimePeriodEndDate,Value,LowCI,HighCI,ConfidenceInterval,QuartileRange,SymptomType,Subgroup2
July 16 - July 21,8/9/2020,5056438,162486,48480,539,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,8/9/2020,5056438,162486,48480,539,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 16 - July 21,8/10/2020,5103611,163023,47173,537,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,29.6,28.8,30.5,28.8 - 30.5,,Depressive,United States
July 16 - July 21,8/10/2020,5103611,163023,47173,537,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,8/10/2020,5103611,163023,47173,537,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 16 - July 21,7/29/2020,4433633,151172,66782,1396,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,29.6,28.8,30.5,28.8 - 30.5,,Depressive,United States
July 16 - July 21,7/29/2020,4433633,151172,66782,1396,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,7/29/2020,4433633,151172,66782,1396,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 16 - July 21,7/30/2020,4502581,152433,68948,1261,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,29.6,28.8,30.5,28.8 - 30.5,,Depressive,United States
July 16 - July 21,7/30/2020,4502581,152433,68948,1261,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,7/30/2020,4502581,152433,68948,1261,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 16 - July 21,7/31/2020,4571669,153862,69088,1429,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,29.6,28.8,30.5,28.8 - 30.5,,Depressive,United States
July 16 - July 21,7/31/2020,4571669,153862,69088,1429,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,7/31/2020,4571669,153862,69088,1429,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 16 - July 21,8/1/2020,4628497,154917,56828,1055,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,29.6,28.8,30.5,28.8 - 30.5,,Depressive,United States
July 16 - July 21,8/1/2020,4628497,154917,56828,1055,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,8/1/2020,4628497,154917,56828,1055,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 16 - July 21,8/2/2020,4679291,155337,50794,420,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,29.6,28.8,30.5,28.8 - 30.5,,Depressive,United States
July 16 - July 21,8/2/2020,4679291,155337,50794,420,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,8/2/2020,4679291,155337,50794,420,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 16 - July 21,8/3/2020,4726775,155945,47484,608,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,29.6,28.8,30.5,28.8 - 30.5,,Depressive,United States
July 16 - July 21,8/3/2020,4726775,155945,47484,608,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,8/3/2020,4726775,155945,47484,608,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 16 - July 21,8/4/2020,4780324,157301,53549,1356,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,29.6,28.8,30.5,28.8 - 30.5,,Depressive,United States
July 16 - July 21,8/4/2020,4780324,157301,53549,1356,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,8/4/2020,4780324,157301,53549,1356,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 16 - July 21,8/13/2020,5265307,167165,54061,1213,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,29.6,28.8,30.5,28.8 - 30.5,,Depressive,United States
July 16 - July 21,8/13/2020,5265307,167165,54061,1213,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,8/13/2020,5265307,167165,54061,1213,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 16 - July 21,8/14/2020,5324784,168341,59477,1176,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,29.6,28.8,30.5,28.8 - 30.5,,Depressive,United States
July 16 - July 21,8/14/2020,5324784,168341,59477,1176,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,8/14/2020,5324784,168341,59477,1176,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 16 - July 21,8/11/2020,5156968,164474,53357,1451,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,29.6,28.8,30.5,28.8 - 30.5,,Depressive,United States
July 16 - July 21,8/11/2020,5156968,164474,53357,1451,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,8/11/2020,5156968,164474,53357,1451,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 16 - July 21,8/12/2020,5211246,165952,54278,1478,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,29.6,28.8,30.5,28.8 - 30.5,,Depressive,United States
July 16 - July 21,8/12/2020,5211246,165952,54278,1478,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,8/12/2020,5211246,165952,54278,1478,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 16 - July 21,8/15/2020,5375527,169400,50743,1059,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,29.6,28.8,30.5,28.8 - 30.5,,Depressive,United States
July 16 - July 21,8/15/2020,5375527,169400,50743,1059,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,40.9,40.1,41.8,40.1 - 41.8,,Anxiety or Depressive,United States
July 16 - July 21,8/15/2020,5375527,169400,50743,1059,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,12,7/16/2020 0:00,7/21/2020 0:00,36.1,35.2,36.9,35.2 - 36.9,,Anxiety,United States
July 2 - July 7,7/6/2020,2958098,130332,47316,391,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,39,38.3,39.6,38.3 - 39.6,,Anxiety or Depressive,United States
July 2 - July 7,7/6/2020,2958098,130332,47316,391,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,34,33.2,34.7,33.2 - 34.7,,Anxiety,United States
July 2 - July 7,7/6/2020,2958098,130332,47316,391,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,27.6,27,28.1,27.0 - 28.1,,Depressive,United States
July 2 - July 7,7/7/2020,3012182,131290,54084,958,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,39,38.3,39.6,38.3 - 39.6,,Anxiety or Depressive,United States
July 2 - July 7,7/7/2020,3012182,131290,54084,958,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,34,33.2,34.7,33.2 - 34.7,,Anxiety,United States
July 2 - July 7,7/7/2020,3012182,131290,54084,958,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,27.6,27,28.1,27.0 - 28.1,,Depressive,United States
July 2 - July 7,7/2/2020,2758855,128827,55559,723,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,39,38.3,39.6,38.3 - 39.6,,Anxiety or Depressive,United States
July 2 - July 7,7/2/2020,2758855,128827,55559,723,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,34,33.2,34.7,33.2 - 34.7,,Anxiety,United States
July 2 - July 7,7/2/2020,2758855,128827,55559,723,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,27.6,27,28.1,27.0 - 28.1,,Depressive,United States
July 2 - July 7,7/3/2020,2816009,129418,57154,591,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,39,38.3,39.6,38.3 - 39.6,,Anxiety or Depressive,United States
July 2 - July 7,7/3/2020,2816009,129418,57154,591,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,34,33.2,34.7,33.2 - 34.7,,Anxiety,United States
July 2 - July 7,7/3/2020,2816009,129418,57154,591,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,27.6,27,28.1,27.0 - 28.1,,Depressive,United States
July 2 - July 7,7/4/2020,2866015,129679,50006,261,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,39,38.3,39.6,38.3 - 39.6,,Anxiety or Depressive,United States
July 2 - July 7,7/4/2020,2866015,129679,50006,261,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,34,33.2,34.7,33.2 - 34.7,,Anxiety,United States
July 2 - July 7,7/4/2020,2866015,129679,50006,261,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,27.6,27,28.1,27.0 - 28.1,,Depressive,United States
July 2 - July 7,7/8/2020,3071637,132238,59455,948,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,39,38.3,39.6,38.3 - 39.6,,Anxiety or Depressive,United States
July 2 - July 7,7/8/2020,3071637,132238,59455,948,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,34,33.2,34.7,33.2 - 34.7,,Anxiety,United States
July 2 - July 7,7/8/2020,3071637,132238,59455,948,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,27.6,27,28.1,27.0 - 28.1,,Depressive,United States
July 2 - July 7,7/5/2020,2910782,129941,44767,262,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,39,38.3,39.6,38.3 - 39.6,,Anxiety or Depressive,United States
July 2 - July 7,7/5/2020,2910782,129941,44767,262,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,34,33.2,34.7,33.2 - 34.7,,Anxiety,United States
July 2 - July 7,7/5/2020,2910782,129941,44767,262,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,10,7/2/2020 0:00,7/7/2020 0:00,27.6,27,28.1,27.0 - 28.1,,Depressive,United States
July 9 - July 14,7/9/2020,3131526,133079,59889,841,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,40.3,39.4,41.2,39.4 - 41.2,,Anxiety or Depressive,United States
July 9 - July 14,7/9/2020,3131526,133079,59889,841,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,35.6,34.7,36.5,34.7 - 36.5,,Anxiety,United States
July 9 - July 14,7/9/2020,3131526,133079,59889,841,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,28.1,27.3,28.9,27.3 - 28.9,,Depressive,United States
July 9 - July 14,7/10/2020,3199753,133907,68227,828,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,40.3,39.4,41.2,39.4 - 41.2,,Anxiety or Depressive,United States
July 9 - July 14,7/10/2020,3199753,133907,68227,828,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,35.6,34.7,36.5,34.7 - 36.5,,Anxiety,United States
July 9 - July 14,7/10/2020,3199753,133907,68227,828,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,28.1,27.3,28.9,27.3 - 28.9,,Depressive,United States
July 9 - July 14,7/11/2020,3260474,134582,60721,675,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,40.3,39.4,41.2,39.4 - 41.2,,Anxiety or Depressive,United States
July 9 - July 14,7/11/2020,3260474,134582,60721,675,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,35.6,34.7,36.5,34.7 - 36.5,,Anxiety,United States
July 9 - July 14,7/11/2020,3260474,134582,60721,675,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,28.1,27.3,28.9,27.3 - 28.9,,Depressive,United States
July 9 - July 14,7/13/2020,3379846,135402,61567,425,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,40.3,39.4,41.2,39.4 - 41.2,,Anxiety or Depressive,United States
July 9 - July 14,7/13/2020,3379846,135402,61567,425,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,35.6,34.7,36.5,34.7 - 36.5,,Anxiety,United States
July 9 - July 14,7/13/2020,3379846,135402,61567,425,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,28.1,27.3,28.9,27.3 - 28.9,,Depressive,United States
July 9 - July 14,7/14/2020,3445448,136356,65602,954,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,40.3,39.4,41.2,39.4 - 41.2,,Anxiety or Depressive,United States
July 9 - July 14,7/14/2020,3445448,136356,65602,954,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,35.6,34.7,36.5,34.7 - 36.5,,Anxiety,United States
July 9 - July 14,7/14/2020,3445448,136356,65602,954,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,28.1,27.3,28.9,27.3 - 28.9,,Depressive,United States
July 9 - July 14,7/15/2020,3513790,137327,68342,971,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,40.3,39.4,41.2,39.4 - 41.2,,Anxiety or Depressive,United States
July 9 - July 14,7/15/2020,3513790,137327,68342,971,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,35.6,34.7,36.5,34.7 - 36.5,,Anxiety,United States
July 9 - July 14,7/15/2020,3513790,137327,68342,971,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,28.1,27.3,28.9,27.3 - 28.9,,Depressive,United States
July 9 - July 14,7/12/2020,3318279,134977,57805,395,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,40.3,39.4,41.2,39.4 - 41.2,,Anxiety or Depressive,United States
July 9 - July 14,7/12/2020,3318279,134977,57805,395,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,35.6,34.7,36.5,34.7 - 36.5,,Anxiety,United States
July 9 - July 14,7/12/2020,3318279,134977,57805,395,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,11,7/9/2020 0:00,7/14/2020 0:00,28.1,27.3,28.9,27.3 - 28.9,,Depressive,United States
June 11 - June 16,6/13/2020,2087327,115451,25334,692,Symptoms of Anxiety Disorder,National Estimate,United States,United States,1,7,6/11/2020 0:00,6/16/2020 0:00,31.7,30.9,32.5,30.9 - 32.5,,Anxiety,United States
June 11 - June 16,6/13/2020,2087327,115451,25334,692,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,7,6/11/2020 0:00,6/16/2020 0:00,36,35.2,36.8,35.2 - 36.8,,Anxiety or Depressive,United States
June 11 - June 16,6/13/2020,2087327,115451,25334,692,Symptoms of Depressive Disorder,National Estimate,United States,United States,1,7,6/11/2020 0:00,6/16/2020 0:00,25.1,24.3,25.9,24.3 - 25.9,,Depressive,United States
